-0.00925475, 2.20808, 0.580153, -0.229535, -0.121172, -1.65105, -1.2889, -1.13335, 0.814028, -0.169763, 0.216364, 0.85343, 1.94066, 1.68222, -0.555662, 1.8501, 2
-2.02778, 2.67754, 1.28429, 0.945083, -0.679537, -2.31173, -1.04617, -1.88016, 0.793125, -0.360029, 0.254048, 0.74919, 1.44859, 1.36614, -0.578531, 2.3186, 2
0.434817, -0.912977, -0.349662, -1.17918, -1.58859, 0.627157, 0.141682, 0.477918, 0.510995, 0.668675, -0.42983, -1.35849, 0.296783, -0.221632, -0.0105399, -0.843235, 3
-0.0048455, -1.17915, -0.444613, -0.925913, -1.4757, 0.265484, 0.262389, 0.391519, -0.601284, 1.34346, -0.831683, -1.2341, 0.719219, -0.0166383, -0.0223059, -0.554472, 3
0.501887, -1.02136, -0.188538, -0.0970768, -1.04309, -0.274407, -0.135097, 0.245537, -0.71713, 0.633654, -0.229808, -0.935215, 0.18712, -0.345676, 0.189111, -0.222479, 3
-1.28265, 0.980673, 0.716347, -1.20554, -0.985249, -0.73138, -0.147638, -0.413208, -0.476803, -0.905537, 0.144587, -0.410118, 0.41618, -0.230735, 0.265208, -0.163465, 3
-2.16908, 0.528871, 1.65553, -0.895128, -0.955542, -1.89661, -0.800437, -1.07353, -0.708225, -0.157937, -0.142224, -0.0303183, 0.409668, 0.978355, 1.08212, 0.528698, 3
0.192559, -0.228242, -0.445984, -0.509947, 0.169644, -0.245479, 0.238181, -0.338928, 1.26583, 0.731386, 0.0402237, -1.06063, 0.458513, 0.101783, -0.161071, -0.00286271, 3
-0.22257, 0.420241, -0.0565801, -0.101677, -0.304672, -1.18959, 0.359483, 0.214772, 0.0148645, 0.185445, -1.06912, -1.44097, -0.229891, 0.220905, -0.328516, 0.226849, 3
-0.905613, 0.0460937, 0.195874, 0.184306, 0.240283, -1.05665, -0.20548, 0.548743, 1.01564, 0.568432, -0.846707, -1.23434, -0.279764, 0.113204, -0.00332411, 0.788216, 3
0.968169, -0.303493, 0.833241, 0.693191, -0.347581, -1.00953, 0.643198, 0.812352, -0.00699042, 0.176565, -0.764143, -0.609368, 0.463764, 0.156528, -0.0160436, 0.155134, 3
0.425058, -0.91483, 0.750123, 0.716439, -0.540449, -1.68947, -0.00994277, 0.471069, -0.71281, 0.432009, -0.746178, -0.711271, 0.727529, -0.185889, -0.342896, 0.442149, 3
-0.0492867, -0.243504, 0.213249, -0.241622, -0.818556, -0.0866587, 0.387257, 0.301103, 0.0147136, -0.710225, 0.266455, 0.579845, -0.0404155, -0.47122, -0.63082, -0.013221, 4
-0.200583, 0.24892, 1.00531, -0.528688, -0.395248, -0.6337, 0.584019, 0.113253, -1.26028, -1.35559, -0.74712, -0.242978, 0.714057, -0.188622, -0.17919, 0.310969, 4
-0.0267488, 0.191284, 1.73111, -0.4431, -0.48253, -1.16294, -0.0551992, 0.02478, 0.553208, -0.0218526, 0.318905, 0.408021, -0.597856, -0.30665, -0.651974, 0.465917, 4
-0.808871, 0.242846, 0.736116, 0.659759, -1.64206, -0.9636, -0.0397121, 0.352125, -0.897165, -0.236634, -0.146083, -0.371781, 0.022062, -0.477751, 0.263674, 0.855623, 4
0.0630127, 0.838087, 1.42391, 1.49875, -0.0654496, -1.63762, -0.50761, 0.402336, -0.326923, 0.318831, -1.12764, -0.5589, 0.606393, -0.461456, 0.964296, 1.41419, 4
-1.82317, 1.32813, 2.27529, 0.396146, -0.751616, -2.14644, -0.642562, 0.0911979, 0.788068, 0.38777, -0.289273, -0.727867, 0.361172, -0.490799, 0.723155, 1.08509, 4
-0.748573, 0.64915, 1.15833, 0.556411, -0.618668, -1.22086, 0.424033, -0.00142585, 0.69671, -0.512643, -0.211323, -0.243501, 0.548983, 0.194448, -0.104665, 0.970639, 4
-0.83178, 1.03662, 2.30312, 0.670906, -0.486115, -1.77598, -0.0920657, -0.180568, -0.276762, 0.0445328, 0.555795, -0.105314, -0.0291736, -0.330841, -0.477603, 1.01359, 4
-0.268336, 1.15599, 1.4462, 0.127354, -0.960955, -1.33321, 0.425683, 0.183687, -0.244804, -0.66536, -0.511476, -0.435147, 0.876453, -0.0360779, 0.0763916, 1.12548, 4
-0.826803, 0.935286, 0.560083, 2.23733, 0.0853926, -1.4462, -1.64598, 0.961594, 0.217649, -0.203953, -1.33406, -1.34782, 0.870832, -0.344286, 0.11244, 1.39643, 4
-1.33313, 0.489063, 0.485908, -1.45086, 0.245736, -0.620162, -0.224208, -0.437721, -0.281692, -0.188937, 1.10332, 0.382593, 0.494947, 0.0830486, 1.43565, 0.0873572, 5
-0.586815, 0.601886, 0.437051, -0.899597, -0.23336, -0.537642, -0.877978, -0.609697, -0.289629, -0.54029, 1.7446, 0.130991, 1.17036, 0.271682, 0.886444, 0.352742, 5
-0.568099, 0.407629, 0.0126175, -0.514689, 0.33321, -0.229705, -0.956422, -0.0470504, -0.743361, 0.0701156, 1.01429, -0.180754, 0.704851, 0.463505, 1.3747, 0.289283, 5
-1.26583, 1.25606, 0.502497, -0.516155, 0.17288, -1.08768, -0.354023, -0.631518, -0.60947, -0.144555, 1.18165, 0.747296, 1.02121, 0.554672, 1.3716, 0.570155, 5
-0.846111, 1.17234, 0.432671, 0.78875, 0.454539, -1.64919, -1.23455, -0.127357, 0.578818, -0.0733966, 0.239335, -0.440322, 1.0541, 0.0690903, 2.10789, 0.913335, 5
-1.25122, 0.992314, 1.10211, 0.527035, 0.12297, -1.98599, -1.41723, -0.447263, 0.340796, 0.171942, -0.187214, -0.290625, 0.937101, 0.193659, 1.83513, 1.15308, 5
-1.6351, 1.71704, 0.873039, -0.0661355, -0.224649, -2.10224, -1.49231, -1.11041, -0.536455, -0.370208, 1.89386, 0.0194557, 1.60329, 0.575286, 1.38168, 0.985027, 5
-0.166808, 0.659427, 0.786115, 0.868487, 0.743072, -0.82007, -1.52103, 0.0948508, -0.577318, -0.920393, 0.731342, -0.496091, 0.637697, 0.125024, 0.808583, 0.734534, 5
-1.73557, 0.686143, 1.14749, 0.821422, 0.460343, -1.27539, -1.88518, 0.0780192, -0.0577034, -0.655971, 0.431207, -0.773613, 0.0904285, 0.516717, 0.89369, 1.05203, 5
-1.72458, 0.873687, 1.08592, 0.980735, 0.394289, -1.90664, -0.965267, -0.538961, 0.351501, -0.717304, 0.808507, -0.289612, 1.21173, -0.0944961, 1.10605, 1.22129, 5
1.32195, 0.391535, -0.908934, 0.182947, 1.56285, 1.0648, 0.412026, 1.83112, -1.15219, 0.662513, 1.24424, 0.0714487, -0.0984211, -0.755041, 0.0446564, -0.193883, 6
0.953867, 0.436485, -1.57308, 0.630275, 0.771152, 0.994769, 0.540135, 1.49594, -0.549313, 0.962818, 1.36848, 0.940561, -0.317972, -0.233489, 0.662587, 0.00162432, 6
0.747735, 0.823502, -0.678389, 0.173117, 0.271379, 0.335871, -0.336133, 0.521907, -0.426023, 0.663753, 1.2475, 0.406639, -0.0199728, -0.057568, -0.237854, 0.329703, 6
1.0418, 1.57759, -0.11984, 1.08534, 0.752828, -0.427707, -0.764974, 1.502, 0.23071, 0.0775256, 0.897271, 0.537436, 0.0908236, -0.174082, 1.11062, 0.797891, 6
0.119988, 1.59745, -0.118852, 1.83925, 1.47028, -1.00028, -1.22725, 0.982359, 0.857539, 0.462673, 0.453192, 0.292504, 0.635376, 0.0261043, 0.681428, 1.38103, 6
1.23731, 1.89369, -0.436124, 2.24161, 0.959591, -1.24919, -0.744186, 0.414676, 0.0902975, 0.742578, 1.01626, 0.960638, 0.402597, 0.0454974, 0.599649, 1.54202, 6
-0.222002, 1.54283, -0.0986421, 2.34609, 1.6424, -2.12612, -1.53624, 0.464734, -0.0673139, -0.25175, 0.153399, 0.553145, 1.07758, 0.362632, 0.0299612, 1.99238, 6
0.200639, 2.5794, -0.0991437, 3.33606, 1.25601, -2.55533, -1.59446, 0.764383, -0.792271, 1.2096, 1.31215, 0.531594, 1.27293, 0.364647, 0.657079, 2.32962, 6
-0.783784, 4.1159, -0.232799, 2.93217, 2.06852, -3.41834, -2.35355, 0.504312, 0.0919988, -0.118394, 0.369831, 0.488267, 1.89803, 1.07087, 0.670958, 3.04293, 6
-0.173478, 3.69332, 0.287138, 3.17777, 1.74572, -3.49516, -2.24542, 0.893291, -0.139343, 0.0486234, 1.02082, 1.23902, 1.46406, 0.528959, 1.36109, 3.02346, 6
2.21327, -0.960048, -0.559278, 1.29679, 0.397873, 0.539923, 0.879007, 1.14823, -0.101848, 1.46044, -1.23325, -0.926548, -0.650367, 0.226911, -0.539775, -0.40101, 7
1.43569, -0.897364, -1.58528, 1.10131, 0.251282, 1.14508, 0.288874, 0.672905, -0.478793, 1.56542, -0.797861, 0.890217, -0.31008, 0.373768, -0.2876, -0.607922, 7
1.41336, -0.140129, -0.332723, 1.5017, 0.869998, 0.0461997, 0.307338, 0.509795, 0.921497, 1.49143, -1.47476, -0.324929, 0.343193, 0.710923, -0.159081, 0.20806, 7
1.22392, 0.096059, 0.015621, 2.53492, 0.303216, -0.731095, -0.84774, 1.42703, 0.163203, 0.757806, -0.664686, -0.336304, 0.0524843, 0.123661, 0.8454, 0.71795, 7
1.80365, 0.256807, -0.191968, 2.84201, 0.424979, -0.927734, -0.539598, 0.779651, 0.277111, 0.285524, -0.87077, -1.17312, 0.205181, 0.773837, -0.120544, 0.856946, 7
1.34885, 0.382872, -0.256271, 1.10968, 0.239688, -0.317609, 0.146861, 0.598716, -0.149381, 0.557821, -0.376273, 0.0561408, 0.616563, 0.399365, -0.266247, 0.460004, 7
1.15076, 0.413589, 0.0759352, 0.995144, 1.34047, -0.986629, 0.121446, 0.622656, 0.756004, 0.577585, -1.15494, -0.18135, 0.160461, 0.724214, -0.0171526, 0.827556, 7
1.74254, 0.557402, -0.236771, 0.141167, 0.446356, -0.781013, 0.224555, 0.848037, 0.0297861, 1.16707, -1.3982, -0.669316, 0.352395, 1.55863, -0.859425, 0.988592, 7
1.23812, 0.995147, -0.0947342, 1.45465, 1.20015, -1.28631, -0.205002, 0.607163, 0.269397, 0.525217, -1.02615, -0.0999741, 0.855798, 1.02893, -0.211282, 1.11117, 7
0.430554, 0.899184, 0.660637, 2.54032, -0.350106, -1.63576, -0.805434, 0.116413, 0.685509, -0.118243, -0.896925, 0.195001, 0.839409, 0.841011, 0.454721, 1.30306, 7
0.362172, -0.00906235, -1.02161, -1.75217, 1.22305, 0.508183, 0.426779, -1.06892, -0.0160777, -0.258638, -0.891864, 0.358388, -0.0419276, 0.917748, -0.454882, -0.0876599, 8
0.763497, -0.210679, -1.16248, -1.75601, 1.05097, 0.511605, 0.22549, -0.786147, 0.183014, -0.4982, -0.305509, 0.134144, 0.213938, 1.06612, -0.774448, 0.0600588, 8
-1.29469, 1.25734, 0.129123, -0.576915, 0.211378, -1.09611, -0.974589, -1.12047, 0.441816, -0.241461, -1.83136, -0.0591802, 1.51098, 0.919109, 1.19047, 0.949648, 8
-0.165896, 1.26398, -0.0197379, -0.748575, 0.459521, -0.406033, -0.695243, -0.790506, -0.130243, -0.176488, -0.651892, 0.240606, 0.935494, 0.571814, 0.180738, 0.704731, 8
-1.80773, 2.72129, 0.831547, -0.00360829, 0.534523, -1.46049, -1.09286, -1.87909, 0.498434, -0.673791, -1.31191, 0.579465, 1.62003, 0.721226, -0.11253, 1.13909, 8
-1.53277, 1.82387, 0.572758, -0.30506, 0.422868, -1.74988, -0.856151, -2.00199, 0.912918, -0.641308, -1.12465, -0.349323, 1.62522, 1.08623, -0.611577, 1.43399, 8
-0.0177454, 1.06623, 0.136022, -1.19016, 0.63957, -1.37274, -1.19387, -1.69598, 0.287862, -0.359268, -0.405697, 0.483355, 1.40393, 1.61301, 0.385536, 1.32891, 8
-2.20453, 3.27377, 1.66588, 1.07674, 0.996878, -2.73122, -2.01743, -1.68376, 1.03875, -0.399466, -1.45901, 1.01982, 2.30355, 1.26177, 1.02309, 2.08437, 8
-1.65819, 2.83464, 0.106066, 0.50686, 1.45843, -2.70269, -1.20982, -1.45138, 0.775724, -1.16139, -2.0821, -0.136418, 1.62529, 1.66444, -0.950024, 1.98513, 8
-0.591112, 3.10459, 0.907286, 1.34971, 0.276418, -2.8517, -1.94381, -1.75546, 0.560277, -0.204749, -1.30618, 0.681757, 2.48081, 1.19252, 0.882162, 2.36554, 8
1.55615, -0.54447, 0.344445, 0.448911, -1.37698, 0.200882, 0.76599, 0.512776, -0.884053, 0.302396, 1.35243, -1.09395, -0.335859, -0.000205178, 0.0695402, 0.0262118, 9
0.884447, 0.246525, -0.283669, 0.731088, -0.617187, -0.439329, 0.0370172, 1.04338, -1.19303, 0.210076, 0.83542, -0.604406, -0.0757449, -0.198962, 0.93111, 0.431038, 9
1.45907, 0.132677, -0.106055, 0.68883, -1.7249, -0.429175, -0.052352, 0.350052, -0.448308, 0.434944, 1.04474, -1.15941, -0.138035, -0.180033, 0.0125153, 0.420176, 9
0.435081, 0.82622, 0.875592, 0.88993, -0.369027, -1.0603, -0.137447, 0.712159, 0.0203124, -0.0953643, -0.0670945, -0.23805, 0.516292, 0.147486, 1.26724, 0.89785, 9
0.6581, 0.363603, 0.771774, 2.07239, -1.23382, -1.44008, -0.147141, 0.612321, -0.917745, 0.655079, 0.294197, -1.56837, 0.212138, 0.303639, 0.334156, 1.08142, 9
0.285416, 1.52759, 0.729222, 1.08763, 0.447721, -1.68422, -1.61895, 0.0536706, 1.09691, -0.0469211, -1.13369, -0.480178, 0.665825, 0.972805, 1.54373, 1.2055, 9
0.0533312, 1.86052, 1.45625, 1.48486, 0.0630599, -2.0119, -1.0101, -1.09532, 0.881837, 0.0822103, -1.2885, -0.625869, 0.959625, 0.580554, 1.36849, 1.41253, 9
0.129546, 1.32584, 1.13838, 1.60151, -0.0522012, -2.2798, -1.43809, -0.124176, 0.246996, 0.433974, -0.72032, -0.0790743, 0.805237, 0.995482, 1.80617, 1.4884, 9
0.19144, 1.67424, 0.667796, 1.88411, -0.605325, -2.13216, -1.48516, 0.494963, 0.204377, -0.00794885, 1.35723, -0.621156, 1.0675, 0.472284, 1.35991, 1.72394, 9
0.269907, 1.35288, 1.5362, 2.30264, 0.0844675, -2.40604, -1.37397, 0.0489105, -0.0469623, 1.79985, -0.853602, -1.9264, 0.994289, 0.63673, 0.275833, 1.56003, 9
0.750322, 1.30305, -1.16805, 0.0636749, 2.07763, -1.95698, -0.951806, 0.239643, 0.419493, 0.68588, 0.614788, -0.199825, 0.533029, 2.61938, -1.54595, 1.87712, 10
0.514617, 1.6953, -0.741785, 0.924396, 1.38934, -2.65213, -0.457524, 0.703429, 0.742766, -0.038556, 0.134722, -1.30748, 0.707808, 2.57317, -0.254266, 2.3112, 10
0.787578, 2.14059, 0.109481, 1.49869, 0.578674, -2.92598, -0.464211, 0.162741, 0.572728, 0.757774, -0.569391, -1.01197, 0.88144, 2.38572, -1.36236, 2.37081, 10
-0.248386, 2.57387, 0.32959, 1.65392, 0.324224, -3.01563, -1.33375, 0.451619, 0.772716, 1.05153, 0.193609, -1.13661, 1.05607, 2.42879, -0.483236, 2.45847, 10
-0.971221, 3.92916, 0.265818, 2.5949, 1.47418, -4.57827, -2.48699, -0.327618, 2.20964, -0.206879, -0.306836, -0.683313, 2.08323, 2.73223, 0.499066, 3.22766, 10
-0.285007, 4.45969, 0.993056, 4.27188, 2.39662, -5.03006, -2.13557, -1.01861, 1.11902, 0.439936, -0.176891, 0.639476, 1.94273, 2.93655, -0.171895, 3.69562, 10
0.71554, 4.37169, 0.877227, 4.18261, 1.88841, -5.15393, -1.35848, -0.832352, 1.0501, 0.716723, 0.0922662, -0.426087, 2.09031, 3.14303, -1.81453, 3.81698, 10
-0.351188, 4.82803, 0.753264, 3.79891, 2.74479, -5.52952, -2.48522, -0.651876, 0.757647, -0.176514, -0.0507893, -0.212684, 2.36938, 3.60473, -0.399557, 4.29624, 10
-0.549662, 4.17002, 0.609399, 2.14389, 2.80018, -4.92748, -2.27157, -1.04967, 0.795877, -0.358711, -0.437111, -0.514633, 2.66656, 3.82231, 0.368934, 3.62288, 10
-1.69961, 3.04801, 1.38336, 1.50494, 0.57659, -4.24548, -1.49787, -1.85134, 1.21774, -1.121, -1.29992, 0.400779, 2.22519, 2.68797, 1.1315, 2.87691, 10
1.35222, 2.08441, 0.395032, 0.914443, -0.711942, -1.59402, 0.192071, -0.0824562, 0.567496, 0.220932, -0.654991, -0.423397, 1.44355, 0.794805, -0.449335, 1.32889, 11
-1.15512, 2.14072, 0.907851, 0.105471, 0.476343, -1.75998, -0.291421, -0.72667, 1.26047, 0.119806, -1.40433, 1.68407, 0.898989, 1.0286, -0.583495, 1.40049, 11
-0.0752299, 1.63658, 0.939011, 0.850355, -0.0122402, -1.60645, 0.0870867, -0.105117, 1.31438, 0.0829558, -1.16549, 0.618123, 0.829672, 0.749794, -0.236122, 1.27511, 11
0.837049, 0.129918, -0.662618, -1.535, 0.706538, 0.0273037, 1.60976, 1.57494, -0.517186, 2.22577, -0.396602, 1.78735, -0.292258, -0.808497, -1.72665, 0.128168, 11
1.123, -0.246843, -0.337539, -0.831277, 1.26031, -0.642218, 1.0985, 0.723668, -0.629409, 2.43577, -0.951904, 1.93142, -0.108526, -0.0830298, -0.790078, 0.646497, 11
-0.910717, 3.14383, 0.737222, 1.75322, -0.699759, -3.36406, -1.35159, -1.12819, 1.35067, -0.347439, -1.07949, -0.0117618, 1.65475, 1.63336, -1.29102, 2.60487, 11
0.360064, 2.41222, 0.823512, 0.813023, -0.295119, -2.5679, -0.312411, -0.741337, 0.175135, 0.329012, -0.168615, 0.547299, 1.5391, 1.35986, -0.489757, 2.17365, 11
1.25573, 1.76235, 1.78317, 0.967806, -0.523019, -2.12452, -0.252383, -0.905098, 0.248461, 0.0451685, -1.4184, 0.00971463, 0.853715, 0.979299, -0.49465, 1.8582, 11
0.184544, 1.90181, 1.53158, 0.889027, 0.482736, -2.47863, 0.0482123, -0.867671, 0.477021, 0.431185, 0.0415352, 1.41728, 1.38432, 0.938847, -0.744895, 1.99878, 11
-0.0380305, 3.85647, 1.44035, 2.4855, 0.330699, -4.18714, -0.655693, -0.620493, 0.345359, -0.0707031, -1.20235, -0.0470103, 2.04227, 2.42128, -0.170194, 3.25425, 11
-1.37499, 0.096838, 0.702794, -0.29185, -0.200996, 0.183793, 0.21956, -0.816832, 1.07806, -1.18681, -0.69893, -0.935612, 0.117783, 0.447602, 0.418472, -0.310459, 12
-1.6327, -1.29695, 0.204328, -0.875908, 0.179516, 0.0902766, -0.0888339, -0.173872, 0.79533, -1.05848, 0.882879, 0.014674, -0.513318, -0.0181794, 0.72985, -0.184784, 12
-1.85524, -0.892516, 0.573874, -1.05759, 0.257249, 0.161821, -0.0940056, 0.10117, 1.2541, -0.281765, -0.381901, -0.355723, -0.540639, -0.0336194, 1.47764, -0.168654, 12
-1.26471, -0.752336, 0.829363, -0.931011, -1.14227, -0.715425, -0.586141, -0.503563, 1.12751, -1.11156, 1.81423, -0.892172, 0.23897, 0.20412, -0.235921, 0.494893, 12
-2.01608, 0.0990944, 0.533165, -0.124834, -0.19683, -1.00935, -1.07558, -0.515653, 1.22855, -0.198487, 0.750328, -0.377808, 0.168886, 0.565664, 0.46275, 0.625109, 12
-1.82798, 0.40479, 0.748455, 0.815753, 0.428761, -0.258586, 0.275507, -0.119792, 0.823486, -1.89235, -0.218104, -0.379417, -0.31386, 0.213067, 0.40622, 0.155845, 12
-1.53596, -0.469961, 0.609205, 0.168205, 0.069945, -1.19425, -0.5349, -0.269643, 0.556569, -0.654107, 0.990835, -0.697212, 0.0821838, 0.719136, 0.868723, 0.896881, 12
-1.22109, 1.74761, 1.43394, 1.13314, 0.128203, -1.59046, -1.0623, -1.32768, 0.839598, -1.29462, -0.523244, -0.27294, 1.41844, 1.119, 1.16221, 0.925206, 12
-1.95146, 2.43316, 0.894828, 1.66861, 0.664951, -2.42933, -1.62463, -1.39873, 1.62865, -1.81324, 0.27193, -0.22256, 1.74257, 1.47117, 1.10408, 1.51254, 12
-1.86502, 2.19379, 1.15008, 1.62158, 0.196084, -2.52995, -1.63488, -1.44932, 1.24759, -1.22918, 0.567665, 0.309021, 1.48033, 1.43548, 1.12863, 1.64075, 12
-1.13358, -2.48502, -1.44366, -2.91826, 0.446301, 1.1935, 0.799569, 0.384723, -1.59037, -0.0855018, 0.425634, -1.16283, -1.19156, -1.25148, 0.237683, -0.602931, 13
-1.03745, -2.36169, -0.803733, -2.49304, -0.0775803, 1.11243, 0.410027, 0.558234, -2.22463, 0.032736, 1.16194, -1.03473, -0.899411, -1.16702, -0.467852, -0.425903, 13
-2.01155, -1.84479, -0.767642, -2.2773, -0.0908503, 1.21009, 0.641274, -0.00898178, -0.958816, -1.07827, 0.809989, -0.407821, -0.809698, -0.959576, -0.82111, -0.519981, 13
-2.22367, -1.39084, -0.453935, -2.24338, -0.0149926, 0.729058, 0.361646, 0.453347, -0.391376, -0.477906, 0.116774, 0.00227274, -0.886132, -0.795848, 0.110308, -0.130825, 13
-1.84565, -1.11014, 0.609903, -1.65639, 0.664771, -0.0977444, -0.0160793, -0.443266, -0.621264, -0.711829, -0.233373, -0.888935, -0.0989737, -0.621246, -0.254627, 0.26542, 13
-1.54113, -1.1769, -0.546889, -0.662148, 0.475794, 0.194924, 0.427494, 0.340504, -0.90303, 0.0102004, 0.48762, -1.02616, -0.280873, -0.953724, -0.582518, 0.146578, 13
-1.54916, -0.77278, 0.175293, -1.1743, 0.758212, -0.234463, -0.288446, 0.063459, -0.215808, 0.423139, 0.387998, -0.999303, -0.230078, -1.10744, 0.488847, 0.430218, 13
-2.35726, -0.739769, -0.00567241, -1.04397, 0.774175, -0.689215, -0.608688, -0.149768, 0.174579, 0.208432, -0.25218, -0.810523, -0.0123488, -0.550091, 0.790711, 0.782527, 13
-1.83395, 0.0301085, 0.94555, -0.107727, 0.0531844, -0.942702, -0.662079, -0.140398, -0.248624, -0.968172, 0.0553387, -0.258022, 0.0661632, -0.1765, 0.367093, 0.903396, 13
-2.55491, 0.0574862, 0.0973764, -0.88204, 0.972807, -1.41078, -0.374691, -0.650008, -0.627045, -0.270242, -0.288286, -0.18252, 0.348934, -0.33044, -0.0775285, 1.18753, 13
0.6207, -3.16034, -0.341647, -2.2344, -1.14828, 0.228462, 1.71736, -0.472971, -1.26614, 0.753616, 0.230761, -0.138423, -1.1386, -1.0665, -1.09256, 0.570767, 14
0.804881, -3.17107, -0.429723, -1.78447, -1.90314, -0.270667, 0.667379, -0.432212, -1.45017, 0.343237, 0.3202, -1.35117, -0.801865, -1.08693, -1.15097, 0.883371, 14
0.909678, -2.43939, 0.119669, -1.61922, -1.99179, -0.93266, 0.512915, 0.0776275, -0.979448, -0.0111784, 0.573445, -0.490878, -0.664891, -0.853141, -1.59035, 1.34618, 14
1.35051, -1.80387, 0.345749, -0.753068, -0.764395, -1.57922, 0.938915, -0.124481, -0.80954, 0.082255, 1.17629, -0.431183, -0.168876, -0.759071, -0.974213, 1.76717, 14
1.30142, -2.26324, 0.186638, -0.974176, -0.65393, -1.85511, 0.879412, 0.0308724, -1.09251, -0.134814, 0.956252, -0.994551, -0.0795451, -0.516531, -1.50467, 2.10091, 14
-0.705609, 0.0473611, 0.761009, -0.374992, -0.408016, -2.25729, -0.819957, -0.955615, 0.654536, 0.0215298, -1.32168, 0.0320478, 0.458351, 0.134308, -0.57141, 1.93554, 14
-0.957944, 1.22749, 0.245502, 0.218159, 0.665182, -2.9968, 0.0378347, -0.974025, -0.162979, -0.40558, -1.30048, 0.777639, 0.816954, 0.864446, -1.83487, 2.52415, 14
-0.0957275, 0.689286, 0.202276, 0.501851, 0.0972944, -3.15885, -0.51717, -0.781451, 0.551951, -0.00910547, -1.81985, 0.648226, 1.0617, 1.06107, -1.20202, 2.59047, 14
-0.447447, 1.7876, 1.14226, 1.01081, -0.554795, -3.51129, -1.17263, -1.45624, 0.53578, -0.509818, -1.4423, -0.237485, 1.61248, 1.08006, -0.70824, 2.6078, 14
-0.125342, 0.245178, 2.4342, 1.28117, -1.96212, -3.89678, -0.487126, -0.981445, -0.490259, 0.994303, -0.35379, 0.211504, 0.566863, 0.912824, -1.3327, 3.12165, 14
